0	251.79	15
6	251.79	16
12	251.79	17
18	251.79	18
24	251.79	19
30	251.79	20
36	251.79	21
42	251.79	22
48	251.79	23
54	251.79	24
60	251.79	25
66	251.79	26
72	251.79	27
78	251.79	28
84	251.79	29
90	251.79	30
96	251.79	31
102	251.79	32
108	251.79	33
114	251.79	34
120	251.79	35
126	251.79	36
132	251.79	37
138	251.79	38
144	251.79	39
150	251.79	40
156	251.79	41
162	251.79	42
168	251.79	43
174	251.79	44
180	251.79	45
186	251.79	46
192	251.79	47
198	250.16	48
204	244.93	49
210	238.83	50
216	232.72	51
222	227.47	52
228	222.55	53
234	216.67	54
240	212.58	55
246	207.06	56
252	201.70	57
258	197.22	58
264	191.88	60
270	187.46	61
276	181.29	62
282	178.14	63
288	171.71	64
294	168.57	65
300	162.16	66
306	158.72	67
312	152.90	68
318	149.03	69
324	143.96	70
330	139.27	71
336	135.32	72
342	129.45	73
348	126.09	74
354	121.03	75
360	116.49	76
366	112.96	77
372	107.55	78
378	103.17	79
384	99.71	80
390	97.17	81
396	92.73	82
402	88.03	83
408	84.09	84
414	80.56	85
420	76.04	86
426	71.27	87
432	68.27	88
438	66.24	89
444	62.18	90
450	57.65	91
456	53.46	92
462	50.20	93
468	46.67	94
474	43.47	95
480	42.13	96
486	38.94	97
492	30.11	98
498	28.31	99
504	26.94	100
510	23.32	101
516	16.25	102
522	11.40	103
528	8.90	104
534	7.80	105
540	6.60	106
546	5.26	107
552	3.71	108
558	2.38	109
564	1.66	110
570	1.43	111
576	1.01	112
582	0.78	113
588	0.80	114
594	0.47	116
600	0.71	117
606	0.72	118
612	1.19	119
618	1.25	120
624	1.54	121
630	1.15	122
636	1.63	123
642	1.72	124
648	1.54	125
654	1.45	126
660	1.31	127
666	1.50	128
