96	-601.42	22145
104	-601.23	22264
112	-600.20	22384
120	-600.47	22504
128	-599.13	22622
136	-597.54	22740
144	-597.15	22860
152	-596.72	22980
160	-596.48	23100
168	-595.44	23219
176	-594.04	23339
184	-593.25	23465
192	-592.54	23583
200	-592.36	23709
208	-591.08	23833
216	-589.68	23952
224	-589.04	24070
232	-588.70	24188
240	-588.25	24308
248	-586.87	24434
256	-585.56	24554
264	-584.68	24680
272	-583.76	24800
280	-583.40	24923
288	-581.78	25044
296	-580.53	25161
304	-579.74	25281
312	-579.25	25404
320	-578.76	25525
328	-577.57	25646
336	-576.23	25764
344	-575.32	25884
352	-574.62	26007
360	-574.98	26127
368	-573.92	26244
376	-572.30	26362
384	-571.63	26482
392	-571.29	26604
400	-570.96	26731
408	-569.68	26848
416	-568.18	26967
424	-567.33	27087
432	-566.60	27210
440	-566.26	27334
448	-565.23	27459
456	-563.40	27578
464	-562.91	27701
472	-562.36	27827
480	-561.54	27951
488	-560.65	28068
496	-558.98	28189
504	-558.03	28311
512	1.30	28437
520	-556.57	28563
528	-555.72	28681
536	-553.86	28808
544	-553.06	28932
552	-552.24	29058
560	-551.39	29176
568	-550.90	29298
576	-549.10	29425
584	-548.12	29547
592	-547.27	29674
600	-546.54	29797
608	-546.42	29920
616	-545.20	30047
624	-543.49	30170
632	-542.57	30292
640	-541.84	30418
648	1.30	30541
656	-541.20	30665
664	-539.80	30789
672	-539.22	30912
680	-538.76	31035
688	-538.25	31158
696	-537.24	31281
704	-535.68	31405
712	-534.92	31526
720	-534.50	31650
728	-533.95	31775
736	-533.58	31899
744	-532.57	32021
752	-531.02	32143
760	-530.26	32266
768	-529.83	32389
776	-529.47	32513
784	-528.52	32632
792	-526.75	32755
800	-526.45	32882
808	1.30	33003
816	-525.50	33129
824	-524.98	33252
832	-523.73	33375
840	-522.61	33498
848	-522.00	33622
856	-521.60	33743
864	-521.51	33867
872	-520.07	33990
880	-518.55	34114
888	-518.09	34237
896	-517.76	34361
904	-517.30	34484
912	-516.84	34605
920	-515.65	34728
928	-514.92	34851
936	-514.25	34974
944	-513.79	35100
952	-513.89	35227
960	-512.94	35350
968	-511.26	35477
976	-510.93	35603
984	-510.32	35729
992	-510.07	35856
1000	-509.37	35983
1008	-508.25	36109
1016	-507.15	36236
1024	-506.63	36363
1032	-506.08	36489
1040	-506.51	36616
1048	-505.44	36742
1056	-503.82	36869
1064	-503.70	36996
1072	1.30	37122
1080	-502.79	37249
1088	-502.39	37374
1096	-501.23	37501
1104	-499.95	37624
1112	-499.62	37748
1120	-499.71	37869
1128	-500.01	37992
1136	-499.31	38115
1144	-497.91	38242
1152	-497.33	38366
1160	-496.84	38489
1168	-496.69	38611
1176	-497.00	38735
1184	-495.87	38856
1192	-494.43	38980
1200	-493.73	39103
1208	-493.15	39227
1216	-492.61	39350
1224	-493.00	39473
1232	-491.84	39595
1240	-490.44	39718
1248	-490.44	39841
1256	-489.77	39965
1264	-489.22	40088
1272	-489.19	40211
1280	-488.03	40335
1288	-486.66	40462
1296	-486.08	40585
1304	-485.65	40707
1312	-485.44	40830
1320	-484.62	40953
1328	-483.46	41076
1336	-481.90	41199
1344	-481.36	41323
1352	-480.99	41446
1360	-480.20	41570
1368	-479.65	41693
1376	-478.40	41820
1384	-477.30	41939
1392	-476.81	42065
1400	-476.39	42189
1408	-476.20	42312
1416	-475.26	42436
1424	-474.28	42559
1432	-473.18	42682
1440	-472.48	42806
1448	-472.54	42927
1456	-471.81	43051
1464	-471.29	43173
1472	-470.26	43297
1480	-469.01	43420
1488	-468.82	43544
1496	-468.46	43665
1504	-468.22	43789
1512	-468.06	43912
1520	-466.93	44036
1528	-465.44	44158
1536	-465.23	44281
1544	-464.77	44402
1552	-464.43	44524
1560	-464.53	44651
1568	-463.28	44774
1576	-461.72	44898
1584	-461.57	45021
1592	-461.17	45144
1600	-460.72	45267
1608	-461.36	45390
1616	-460.11	45514
1624	-458.52	45634
1632	-458.46	45757
1640	-457.76	45881
1648	-457.51	46004
1656	-457.36	46127
1664	-456.39	46248
1672	-455.38	46371
1680	-454.19	46495
1688	-453.70	46618
1696	-453.52	46742
1704	-453.28	46865
1712	-453.03	46988
1720	-452.06	47112
1728	-450.53	47235
1736	-450.44	47358
1744	-450.11	47481
1752	-449.47	47601
1760	-449.74	47725
1768	-448.46	47845
1776	-447.09	47969
1784	-446.51	48092
1792	-445.75	48215
1800	-445.65	48338
1808	-445.56	48461
1816	-444.65	48585
1824	-443.67	48708
1832	-442.79	48831
1840	-442.09	48954
1848	-441.87	49075
1856	-441.20	49198
1864	-441.29	49320
1872	-439.98	49444
1880	-438.58	49567
1888	-438.22	49690
1896	-437.70	49814
1904	-437.54	49935
1912	-437.30	50058
