72	-908.39	11305
80	-894.76	11426
88	-885.89	11546
96	-878.27	11666
104	-864.34	11786
112	-863.33	11906
120	-861.50	12024
128	-858.57	12148
136	-857.57	12267
144	-856.35	12390
152	0.18	12510
160	-852.66	12633
168	0.18	12751
176	-850.92	12875
184	-849.73	12991
192	-848.51	13111
200	-847.35	13231
208	0.18	13351
216	-844.67	13476
224	0.18	13596
232	-842.93	13721
240	-841.62	13841
248	-840.74	13960
256	-839.64	14075
264	0.18	14197
272	-836.26	14319
280	-835.68	14443
288	0.18	14560
296	-833.24	14683
304	-831.93	14802
312	-830.68	14928
320	-830.13	15050
328	-827.99	15176
336	0.18	15298
344	-826.41	15422
352	-824.88	15542
360	0.18	15661
368	-822.84	15780
376	-822.11	15903
384	-820.37	16022
392	-819.37	16143
400	-819.03	16263
408	-817.75	16380
416	-816.59	16503
424	-815.62	16626
432	-814.58	16753
440	-812.72	16873
448	-812.08	16999
456	-811.56	17121
464	-810.62	17248
472	-809.27	17367
480	-808.97	17489
488	-808.21	17608
496	-806.44	17732
504	-805.43	17851
512	-804.46	17974
520	0.18	18095
528	-802.38	18221
536	-801.62	18339
544	-801.23	18466
552	-799.52	18591
560	-798.48	18714
568	-797.72	18833
576	0.18	18955
584	-795.22	19074
592	-794.73	19197
600	-794.40	19323
608	-793.18	19452
616	-792.14	19578
624	-791.10	19704
632	-790.89	19827
640	0.18	19948
648	-788.69	20072
656	-787.66	20195
664	0.18	20317
672	-785.19	20442
680	-784.24	20566
688	-784.09	20695
696	-782.78	20817
704	-781.13	20939
712	-780.16	21060
720	-779.61	21182
728	-778.02	21303
736	-777.11	21429
744	-776.07	21552
752	-775.46	21677
760	-774.00	21804
768	-773.21	21927
776	-772.78	22050
784	-771.62	22165
792	-770.43	22288
800	-770.07	22409
808	-769.40	22533
816	-767.72	22649
824	-766.62	22771
832	-765.43	22892
840	-764.61	23015
848	-762.57	23142
856	-761.50	23269
864	-760.65	23395
872	-759.82	23518
880	-758.27	23639
888	-757.35	23762
896	-757.02	23885
904	-755.86	24005
912	-754.40	24131
920	-753.76	24252
928	-753.27	24375
936	-752.20	24498
944	-750.92	24624
952	-750.13	24747
960	0.18	24869
968	-748.88	24996
976	-748.15	25119
984	-747.38	25242
992	-746.93	25364
1000	-745.07	25491
