40	-862.59	10824
48	-854.60	10943
56	-832.04	11066
64	-0.24	11188
72	-815.67	11307
80	-0.24	11430
88	-0.24	11547
96	-812.07	11672
104	-810.67	11793
112	-810.21	11910
120	-809.42	12026
128	-808.38	12148
136	-807.04	12269
144	-0.24	12387
152	-0.24	12507
160	-0.24	12623
168	-0.24	12744
176	-0.24	12861
184	-0.24	12982
192	-0.24	13099
200	-0.24	13216
208	-0.24	13333
216	-0.24	13451
224	-0.24	13571
232	-0.24	13687
240	-0.24	13809
248	-795.15	13936
256	-0.24	14050
264	-0.24	14170
272	-793.20	14288
280	-791.64	14412
288	-0.24	14532
296	-0.24	14652
304	-790.09	14767
312	-788.20	14885
320	-788.05	15007
328	-787.65	15128
336	-786.71	15246
344	-785.49	15368
352	-0.24	15490
360	-0.24	15606
368	-783.50	15728
376	-782.56	15853
384	-0.24	15977
392	-782.10	16097
400	-780.33	16221
408	-0.24	16343
416	-0.24	16462
424	-778.99	16584
432	-777.71	16713
440	-0.24	16833
448	-0.24	16957
456	-0.24	17078
464	-775.39	17196
472	-0.24	17311
480	-774.48	17427
488	-0.24	17541
496	-0.24	17661
504	-0.24	17781
512	-0.24	17903
520	-770.97	18025
528	-0.24	18148
536	-0.24	18268
544	-0.24	18390
552	-0.24	18510
560	-0.24	18632
568	-767.41	18756
576	-766.34	18874
584	-764.69	18996
592	-0.24	19110
600	-764.27	19229
608	-763.14	19349
616	-761.55	19470
624	-0.24	19593
632	-760.67	19717
640	-0.24	19838
648	-0.24	19957
656	-0.24	20080
664	-0.24	20204
672	-0.24	20326
680	-0.24	20448
688	-0.24	20569
696	-0.24	20683
704	-0.24	20806
712	-0.24	20926
720	-747.19	21048
728	-0.24	21169
736	-744.30	21294
744	-0.24	21413
752	-0.24	21535
760	-0.24	21657
768	-740.76	21779
776	-0.24	21902
784	-0.24	22025
792	-0.24	22147
800	-737.47	22270
808	-0.24	22395
816	-736.49	22513
824	-0.24	22635
832	-734.02	22758
840	-0.24	22880
848	-0.24	23004
856	-0.24	23128
864	-730.67	23251
872	-0.24	23379
880	-0.24	23502
888	-728.69	23625
896	-727.31	23753
904	-0.24	23880
912	-726.64	24000
920	-0.24	24118
928	-724.05	24237
936	-723.75	24359
944	-723.38	24479
952	-0.24	24600
960	-0.24	24724
968	-0.24	24844
976	-0.24	24965
984	-0.24	25091
992	-0.24	25216
1000	-0.24	25335
1008	-717.77	25454
1016	-0.24	25578
1024	-715.52	25696
1032	-0.24	25815
1040	-715.06	25933
1048	-0.24	26056
1056	-0.24	26182
1064	-0.24	26305
1072	-0.24	26428
1080	-0.24	26548
1088	-709.24	26675
1096	-0.24	26800
1104	-0.24	26923
1112	-0.24	27041
1120	-0.24	27167
1128	-0.24	27290
1136	-704.75	27412
1144	-0.24	27535
1152	-702.04	27661
