6	1.82	380
12	1.70	380
18	1.61	380
24	1.52	380
30	1.61	380
36	1.61	380
42	1.46	380
48	1.58	380
54	1.73	380
60	1.49	380
66	1.73	380
72	1.49	380
78	1.39	380
84	1.33	380
90	1.55	380
96	1.70	380
102	1.64	380
108	1.79	380
114	1.46	380
120	1.52	380
126	1.46	380
132	1.76	380
138	1.55	380
144	1.70	380
150	1.61	380
156	1.58	380
162	1.49	380
168	1.55	380
174	1.39	380
180	1.64	380
186	1.61	380
192	1.67	381
198	1.46	381
204	1.39	381
210	1.73	381
216	1.52	381
222	1.61	381
228	1.76	381
234	1.67	381
240	1.70	381
246	1.61	381
252	1.43	381
258	1.49	381
264	1.61	381
270	1.58	381
276	1.67	381
282	1.67	381
288	1.64	381
294	1.61	381
300	1.79	381
306	1.46	381
312	1.70	381
318	1.58	381
324	1.67	381
330	1.64	381
336	1.61	381
342	1.46	381
348	1.55	381
354	1.58	381
360	1.76	381
366	1.82	381
372	1.61	381
378	1.43	381
384	1.52	381
390	1.55	381
396	1.58	381
402	1.58	381
408	1.64	381
414	1.55	381
420	0.36	381
426	0.88	381
432	0.01	381
438	0.48	381
444	0.02	382
450	1.12	382
456	1.06	382
462	1.55	382
468	0.08	382
474	2.84	382
480	5.50	382
486	8.42	382
492	10.59	382
498	7.96	382
504	3.76	382
510	2.48	382
516	0.01	382
522	1.73	382
528	6.39	382
534	16.91	382
540	32.04	382
546	55.39	382
552	85.57	382
558	127.16	382
564	186.82	382
570	250.94	382
576	335.33	382
582	442.31	382
588	530.24	382
594	604.63	382
600	679.78	382
606	726.12	382
612	716.82	382
618	739.38	382
624	741.76	382
630	723.16	382
636	695.94	382
642	694.08	382
648	709.08	382
654	711.00	382
660	707.00	382
666	705.75	382
672	705.66	382
678	707.68	382
684	708.04	382
690	701.64	383
696	698.38	383
702	700.97	383
708	699.41	383
714	699.35	383
720	698.35	383
726	697.52	383
732	698.16	383
738	697.22	383
744	695.54	383
750	694.90	383
756	694.75	383
762	695.08	383
768	693.35	383
774	692.25	383
780	690.91	383
786	690.51	383
792	689.93	383
798	689.08	383
804	688.22	383
810	687.31	383
816	686.27	383
822	684.69	383
828	683.83	383
834	683.38	383
840	683.25	383
846	682.52	383
852	682.07	383
858	681.21	383
864	680.60	383
870	680.51	383
876	680.24	383
882	679.90	383
888	679.32	383
894	678.32	383
900	677.77	383
906	676.43	383
912	675.91	383
918	675.42	383
924	675.27	383
930	674.69	383
936	673.68	383
942	672.80	384
948	671.61	384
954	670.39	384
960	669.99	384
966	669.72	384
972	669.20	384
978	668.77	384
984	668.22	384
990	667.16	384
996	666.91	384
1002	666.94	384
1008	666.85	384
1014	666.43	384
1020	666.09	384
1026	664.63	384
1032	664.08	384
1038	663.19	384
1044	662.83	384
1050	661.91	384
1056	661.88	384
1062	661.24	384
1068	660.57	384
1074	659.41	384
1080	658.25	384
1086	657.10	384
1092	656.85	384
1098	656.70	384
1104	656.43	384
1110	655.75	384
1116	655.45	384
1122	654.81	384
1128	654.35	384
1134	654.05	384
1140	653.86	384
1146	653.96	384
1152	653.32	384
1158	652.77	384
1164	652.13	384
1170	651.06	384
1176	650.51	384
1182	650.18	384
1188	649.69	385
1194	649.26	385
1200	648.74	385
1206	647.89	385
1212	646.73	385
1218	645.45	385
1224	644.87	385
1230	644.69	385
1236	644.35	385
1242	644.02	385
1248	643.71	385
1254	643.50	385
1260	642.52	385
1266	642.37	385
1272	642.37	385
1278	642.46	385
1284	641.91	385
1290	641.61	385
1296	640.45	385
1302	640.14	385
1308	639.35	385
1314	639.08	385
1320	638.35	385
1326	638.04	385
1332	637.77	385
1338	637.13	385
1344	636.27	385
1350	635.18	385
1356	633.86	385
1362	633.56	385
1368	633.47	385
1374	633.10	385
1380	632.61	385
1386	632.28	385
1392	631.55	385
1398	630.97	385
1404	630.91	385
1410	630.66	385
1416	630.91	385
1422	630.14	385
1428	629.90	385
1434	629.26	386
1440	628.47	386
1446	627.83	386
1452	627.25	386
1458	627.00	386
1464	626.46	386
1470	626.39	386
1476	625.75	386
1482	624.81	386
1488	623.74	386
1494	622.46	386
1500	622.04	386
1506	621.94	386
1512	621.70	386
1518	621.33	386
1524	620.57	386
1530	620.36	386
1536	619.66	386
1542	619.47	386
1548	619.35	386
1554	619.29	386
1560	619.17	386
1566	618.71	386
1572	618.07	386
1578	617.68	386
1584	617.10	386
1590	616.43	386
1596	616.18	386
1602	615.63	386
1608	615.57	386
1614	615.05	386
1620	614.38	386
1626	613.68	386
1632	612.28	386
1638	611.36	386
1644	611.30	386
1650	611.06	386
1656	610.72	386
1662	610.42	386
1668	609.75	386
1674	609.38	386
1680	608.80	387
1686	608.74	387
1692	608.80	387
1698	608.62	387
1704	608.53	387
1710	608.32	387
1716	607.43	387
1722	606.88	387
1728	605.97	387
1734	605.85	387
1740	605.36	387
1746	605.24	387
1752	604.87	387
1758	604.57	387
1764	603.93	387
1770	603.10	387
1776	602.19	387
1782	600.91	387
1788	600.69	387
1794	600.66	387
1800	600.27	387
1806	599.99	387
1812	599.63	387
1818	599.23	387
1824	598.50	387
1830	598.32	387
1836	598.32	387
1842	598.22	387
1848	598.10	387
1854	597.95	387
1860	597.19	387
1866	596.73	387
1872	596.33	387
1878	595.72	387
1884	595.24	387
1890	595.14	387
1896	594.90	387
1902	594.57	387
1908	594.26	387
1914	593.32	387
1920	592.40	387
1926	591.36	388
1932	590.69	388
1938	590.60	388
1944	590.72	388
1950	590.24	388
1956	589.78	388
1962	589.57	388
1968	588.59	388
1974	588.50	388
1980	588.38	388
1986	588.35	388
1992	588.53	388
1998	588.19	388
2004	587.83	388
2010	587.10	388
2016	586.61	388
2022	586.00	388
2028	585.57	388
2034	585.36	388
2040	585.14	388
2046	585.08	388
2052	584.75	388
2058	584.05	388
2064	583.16	388
2070	582.31	388
2076	581.12	388
2082	580.85	388
2088	580.85	388
2094	580.75	388
2100	580.54	388
2106	580.18	388
2112	579.72	388
2118	579.17	388
2124	578.59	388
2130	578.56	388
2136	578.71	388
2142	578.56	388
2148	578.32	388
2154	578.19	388
2160	577.37	388
2166	577.13	388
2172	576.39	389
2178	575.94	389
2184	575.60	389
2190	575.36	389
2196	575.30	389
2202	574.93	389
2208	574.44	389
2214	573.74	389
2220	572.98	389
2226	571.85	389
2232	571.39	389
2238	571.06	389
2244	570.91	389
2250	570.69	389
2256	570.21	389
2262	569.75	389
2268	569.38	389
2274	569.02	389
2280	568.77	389
2286	568.77	389
2292	568.89	389
2298	568.71	389
2304	568.47	389
2310	567.83	389
2316	567.19	389
2322	567.00	389
2328	566.43	389
2334	566.06	389
2340	565.66	389
2346	565.42	389
2352	565.24	389
2358	564.99	389
2364	564.35	389
2370	563.44	389
2376	562.58	389
2382	561.36	389
2388	560.97	389
2394	560.79	389
2400	560.66	389
2406	560.27	389
2412	560.05	389
2418	559.66	389
2424	559.08	390
2430	558.53	390
2436	558.32	390
2442	558.29	390
2448	558.22	390
2454	558.16	390
2460	557.98	390
2466	557.74	390
2472	556.49	390
2478	556.15	390
2484	555.45	390
2490	555.27	390
2496	554.87	390
2502	554.60	390
2508	554.41	390
2514	554.20	390
2520	553.53	390
2526	552.83	390
2532	551.94	390
2538	550.63	390
2544	549.90	390
2550	549.81	390
2556	549.69	390
2562	549.66	390
2568	549.17	390
2574	548.53	390
2580	548.50	390
2586	547.86	390
2592	547.40	390
2598	547.25	390
2604	547.25	390
2610	547.00	390
2616	546.97	390
2622	546.58	390
2628	545.91	390
2634	545.63	390
2640	545.02	390
2646	544.60	390
2652	543.89	390
2658	543.47	390
2664	543.65	390
2670	543.41	391
