90	254.55	22491
96	389.27	22649
102	404.98	22806
108	402.26	22961
114	400.25	23112
120	395.55	23265
126	393.15	23418
132	390.10	23577
138	387.78	23734
144	386.62	23888
150	384.79	24043
156	379.61	24196
162	377.87	24349
168	376.99	24503
174	374.73	24659
180	373.42	24813
186	371.65	24969
192	366.96	25121
198	364.27	25274
204	363.57	25427
210	360.92	25583
216	359.85	25737
222	358.48	25891
228	354.85	26043
234	350.01	26195
240	349.58	26349
246	347.23	26504
252	346.01	26657
258	344.46	26813
264	342.93	26968
270	338.05	27120
276	335.83	27276
282	333.57	27435
288	330.46	27591
294	329.67	27745
300	327.44	27899
306	324.82	28051
312	319.64	28205
318	317.93	28360
324	317.69	28514
330	314.34	28670
336	313.09	28826
342	311.29	28980
348	308.97	29131
354	304.98	29285
360	301.38	29441
366	301.59	29594
372	299.18	29750
378	297.17	29905
384	295.86	30060
390	294.40	30215
396	291.56	30366
402	286.44	30520
408	283.94	30672
414	282.38	30831
420	279.03	30989
426	276.99	31145
432	276.04	31300
438	275.16	31456
444	273.91	31609
450	269.61	31764
456	266.44	31920
462	265.71	32075
468	262.38	32234
474	259.98	32391
480	259.30	32545
486	257.90	32701
492	255.98	-32682
498	254.37	-32607
504	252.72	-32531
510	250.55	-32453
516	248.27	-32374
522	245.86	-32297
528	245.68	-32221
534	245.43	-32142
540	244.52	-32063
546	242.96	-31983
552	241.04	-31904
558	239.49	-31825
564	238.63	-31748
570	238.39	-31672
576	237.81	-31593
582	236.93	-31515
588	235.98	-31437
594	235.07	-31362
600	234.76	-31284
606	233.63	-31208
612	232.26	-31132
618	230.74	-31055
624	227.99	-30979
630	225.25	-30902
636	223.15	-30823
642	222.54	-30746
648	222.48	-30669
654	222.17	-30589
660	221.77	-30513
666	221.74	-30437
672	219.91	-30358
678	218.33	-30279
684	217.29	-30201
690	217.51	-30125
696	216.65	-30047
702	215.83	-29969
708	215.28	-29891
714	214.12	-29815
720	212.99	-29740
726	211.99	-29663
732	210.77	-29587
738	209.18	-29511
744	207.44	-29434
750	205.16	-29358
756	202.44	-29281
762	199.37	-29204
768	198.18	-29126
774	197.96	-29049
780	197.96	-28970
786	197.26	-28892
792	195.71	-28813
798	194.34	-28733
804	192.41	-28654
810	190.92	-28575
816	189.76	-28497
822	189.03	-28420
828	188.73	-28343
834	188.27	-28264
840	187.29	-28186
846	186.44	-28108
852	185.68	-28032
858	184.55	-27957
864	183.30	-27881
870	182.26	-27805
876	181.13	-27727
882	179.49	-27652
888	177.84	-27575
894	175.52	-27498
900	174.34	-27419
906	171.35	-27342
912	169.88	-27263
918	169.61	-27187
924	169.67	-27110
930	169.27	-27031
936	169.40	-26954
942	169.09	-26877
948	168.79	-26801
954	167.23	-26723
960	165.46	-26644
966	163.88	-26566
972	162.93	-26488
978	163.18	-26413
984	162.14	-26334
990	162.08	-26257
996	161.44	-26179
1002	160.49	-26101
1008	160.04	-26023
1014	158.88	-25948
1020	157.87	-25871
1026	156.90	-25795
1032	155.77	-25719
1038	154.67	-25644
1044	153.45	-25568
1050	152.20	-25492
1056	150.16	-25415
1062	147.81	-25337
1068	145.34	-25261
1074	142.26	-25184
1080	139.73	-25106
1086	138.39	-25029
1092	138.45	-24952
1098	138.21	-24876
1104	137.84	-24796
1110	137.44	-24717
1116	137.35	-24640
1122	137.23	-24564
1128	137.20	-24488
1134	135.74	-24411
1140	133.73	-24331
1146	132.14	-24252
1152	130.89	-24174
1158	130.07	-24096
1164	129.21	-24018
1170	129.34	-23943
1176	128.60	-23864
1182	128.42	-23788
1188	127.84	-23710
1194	127.14	-23632
1200	126.16	-23555
1206	125.34	-23479
1212	123.91	-23402
1218	122.90	-23326
1224	121.80	-23250
1230	120.74	-23175
1236	119.55	-23099
1242	118.24	-23023
1248	116.99	-22947
1254	115.68	-22871
1260	113.79	-22794
1266	111.90	-22717
1272	109.61	-22640
1278	107.54	-22563
1284	105.10	-22487
1290	103.30	-22407
1296	100.46	-22330
1302	98.09	-22253
1308	96.68	-22177
1314	96.23	-22101
1320	96.07	-22026
1326	96.38	-21950
1332	96.29	-21871
1338	95.92	-21793
1344	95.43	-21715
1350	94.73	-21638
1356	92.57	-21560
1362	92.48	-21482
1368	90.52	-21403
1374	88.66	-21325
1380	87.51	-21247
1386	85.74	-21170
1392	84.00	-21092
1398	82.75	-21014
1404	81.38	-20936
1410	80.52	-20859
1416	79.67	-20783
1422	78.73	-20706
1428	78.18	-20629
1434	78.36	-20554
1440	77.51	-20476
1446	77.32	-20401
1452	76.80	-20324
1458	76.62	-20249
1464	76.13	-20172
1470	75.49	-20095
1476	74.94	-20019
1482	74.15	-19941
1488	73.48	-19864
1494	72.60	-19789
1500	71.53	-19715
1506	70.55	-19640
1512	69.76	-19565
1518	68.69	-19490
1524	67.63	-19415
1530	66.84	-19340
1536	65.62	-19265
1542	64.37	-19190
1548	63.30	-19116
1554	62.17	-19041
1560	61.19	-18966
1566	60.01	-18891
1572	59.00	-18815
1578	57.63	-18741
1584	56.53	-18666
1590	55.28	-18591
1596	53.97	-18515
1602	52.51	-18440
1608	50.83	-18364
1614	49.15	-18288
1620	47.29	-18211
1626	45.46	-18136
